Question,Student,v_w1,v_w2,v_w3,v_w4,v_w5,v_w6,v_w7,v_w8,v_w9,v_w10,v_w11,v_w12,v_w13,v_w14,v_w15,v_w16,v_w17,v_w18,v_w19,v_w20,v_w21,v_w22,v_w23,v_w24,v_w25,v_w26,v_w27,v_w28,v_w29,v_w30,v_w31,v_w32,v_w33,v_w34,v_w35,v_w36,v_w37,v_w38,v_w39,v_w40,v_w41,v_w42,v_w43,v_w44,v_w45,v_w46,v_w47,v_w48,v_w49,v_w50,v_w51,v_w52,v_w53,v_w54,v_w55,v_w56,v_w57,v_w58,v_w59,v_w60,v_w61,v_w62,v_w63,v_w64,v_w65,v_w66,v_w67,v_w68,v_w69,v_w70,v_w71,v_w72,v_w73,v_w74,v_w75,v_w76,v_w77,v_w78,v_w79,v_w80,v_w81,v_w82,v_w83,v_w84,v_w85,v_w86,v_w87,v_w88,v_w89,v_w90,v_w91,v_w92,v_w93,v_w94,v_w95,v_w96
4,11,0.05395959422457963,-0.13221173699606548,-0.19834876551546834,0.08547413027421995,0.10243330624970523,0.2690182434056293,0.29936668361452495,0.014938831329345703,0.11788954450325533,0.1646351588212631,0.20300505953756245,-0.18931014971299606,-0.3345818573778326,-0.15646377493712035,-0.17998626354065808,-0.07994923156432131,0.0017708574675700881,0.15958725559440526,0.06086723565716635,-0.00010091897671703588,-0.25372434983199293,0.05330151980954476,-0.07223391245034608,-0.23294788209552114,0.26644070725888014,0.019452019171281296,0.4760567153042013,0.1721263944425366,0.2357497215270996,0.24318200146610086,0.035647767236117615,-0.17445826598189093,0.34342340515418485,-0.10982584665444764,-0.06413603650236671,-0.18499170235273513,0.11481451344760982,0.0758344925601374,-0.1992680975659327,0.03401658616282723,-0.3407220908186652,0.15892471745610237,-0.23274741457267242,-0.025395310737869957,0.2652452496642416,0.16950626188719814,-0.08305317180400545,0.036757942543111065,0.2802500761198727,-0.003725964237343181,-0.3870564644986933,0.1584665346890688,-0.02472491062838923,-0.21259296668524091,-0.13448899036104028,0.25151882049712265,-0.010394808243621479,0.02148002762855454,0.06275062412764369,-0.18655978617343036,-0.07520134145901962,-0.641800964420492,-0.047749560326337814,0.14079949344423684,0.24771896478804675,-0.07767720571295782,0.14696458371525462,-0.07548521154306152,-0.007483208890665661,0.22544944341776005,0.019011348570612343,0.21710732850161465,0.09571473799984563,-0.10852295126427304,-0.19372861358252438,-0.3597825523465872,-0.36101744895925303,-0.37322235776280815,-0.10409261233342643,-0.3619384382936088,-0.1486804485321045,0.0900231769562445,-0.3191780387000604,0.014615540308031168,0.032788401638919655,0.17314216096631505,0.07538946218449961,0.2779285171153871,-0.43537330491976306,0.1804264203052629,-0.029910098761320114,-0.0003358032554388046,0.5943267833102833,0.28980706564404746,-0.07600203846496614,0.06360652009871873
4,12,0.09650899246335029,-0.1396989481523633,-0.20804331926628947,0.1265811759978533,0.19808597592636942,0.24794852435588838,0.3330892611294985,-0.026097591035068035,0.13960003443062305,0.08371173404157162,0.09291509485337883,-0.10473452247679234,-0.33898449316620827,-0.19042376354336737,-0.16045564394444228,-0.11906833201646805,0.016276848426787182,0.25528396517038343,-0.05404655653983355,0.008926364406943322,-0.23553058914840222,0.0912564704194665,-0.04502250626683235,-0.23594439998269082,0.23890282958745956,-0.005661325808614492,0.5147454649209976,0.10079753922764212,0.28170949071645734,0.19151588417589666,0.0693218681961298,-0.27932609170675277,0.3025641191750765,-0.06613074471242726,-0.06733298357576131,-0.15134825166314841,0.17054854795569555,0.12151584420353174,-0.2208663448691368,0.01266128900460899,-0.35237538293004034,0.23196374215185642,-0.27654711683280764,-0.07473771348595619,0.2854380145668983,0.1777720117010176,-0.13671258129179478,0.10441068578511477,0.21204479821026326,0.037652470916509626,-0.41961991786956787,0.16942229960113764,0.06452774060890079,-0.17928150347433985,-0.18445737212896346,0.29672679007053376,0.03485965588479303,0.011173446848988532,0.04427509941160679,-0.09826154001057148,-0.10087017053738237,-0.6220632761716842,-0.06811441499739886,0.09476295989006758,0.25419432334601877,-0.06538793377112598,0.1053592823445797,-0.03261713758111,-0.028095171973109245,0.22136926800012588,-0.028967199474573137,0.1748135769739747,0.11330466978251934,-0.16512081883847712,-0.264856381714344,-0.38358695060014725,-0.3483638850972056,-0.2773272693157196,-0.09784731557592749,-0.3458245426416397,-0.18972837081528268,0.06100591849535704,-0.27800545282661915,0.01980885975062847,-0.035516063042450696,0.21145375221967697,0.03327340092509985,0.34717637449502947,-0.37178105115890503,0.17038335383404046,-0.036349578946828845,0.056245097517967226,0.5718649208545685,0.2738289475440979,-0.1317238077521324,0.08015560377389193
4,13,0.09650899246335029,-0.1396989481523633,-0.20804331926628947,0.1265811759978533,0.19808597592636942,0.24794852435588838,0.3330892611294985,-0.026097591035068035,0.13960003443062305,0.08371173404157162,0.09291509485337883,-0.10473452247679234,-0.33898449316620827,-0.19042376354336737,-0.16045564394444228,-0.11906833201646805,0.016276848426787182,0.25528396517038343,-0.05404655653983355,0.008926364406943322,-0.23553058914840222,0.0912564704194665,-0.04502250626683235,-0.23594439998269082,0.23890282958745956,-0.005661325808614492,0.5147454649209976,0.10079753922764212,0.28170949071645734,0.19151588417589666,0.0693218681961298,-0.27932609170675277,0.3025641191750765,-0.06613074471242726,-0.06733298357576131,-0.15134825166314841,0.17054854795569555,0.12151584420353174,-0.2208663448691368,0.01266128900460899,-0.35237538293004034,0.23196374215185642,-0.27654711683280764,-0.07473771348595619,0.2854380145668983,0.1777720117010176,-0.13671258129179478,0.10441068578511477,0.21204479821026326,0.037652470916509626,-0.41961991786956787,0.16942229960113764,0.06452774060890079,-0.17928150347433985,-0.18445737212896346,0.29672679007053376,0.03485965588479303,0.011173446848988532,0.04427509941160679,-0.09826154001057148,-0.10087017053738237,-0.6220632761716842,-0.06811441499739886,0.09476295989006758,0.25419432334601877,-0.06538793377112598,0.1053592823445797,-0.03261713758111,-0.028095171973109245,0.22136926800012588,-0.028967199474573137,0.1748135769739747,0.11330466978251934,-0.16512081883847712,-0.264856381714344,-0.38358695060014725,-0.3483638850972056,-0.2773272693157196,-0.09784731557592749,-0.3458245426416397,-0.18972837081528268,0.06100591849535704,-0.27800545282661915,0.01980885975062847,-0.035516063042450696,0.21145375221967697,0.03327340092509985,0.34717637449502947,-0.37178105115890503,0.17038335383404046,-0.036349578946828845,0.056245097517967226,0.5718649208545685,0.2738289475440979,-0.1317238077521324,0.08015560377389193
4,14,0.1469944240525365,-0.13144316133111716,-0.2144537277519703,-0.032389814260750424,0.22008364871144295,0.2714783579111099,0.3102170489728451,-0.01361214704811573,0.15775844659656285,0.05676967464387417,0.12328623421490192,-0.20630430728197097,-0.3539735980331898,-0.0896275810431689,-0.12849457934498787,-0.20705761015415192,-0.18866430362686515,0.20485913194715977,0.07220130991190672,0.027070893626660108,-0.29152567945420743,0.08188135139644145,-0.06677815557923168,-0.2620988056063652,0.287575913593173,0.05319573320448399,0.5716402724385261,0.08651436212821864,0.26103860065340995,0.217819788120687,0.08930773194879293,-0.20888425973244013,0.2891715541481972,-0.0972339790314436,-0.08102808967232704,-0.18646248076111077,0.1620026310905814,0.1873882558196783,-0.14325701990164816,-0.05974133657291532,-0.32333695217967034,0.18873067796230317,-0.2987367991358042,-0.025256751105189323,0.2507361307740211,0.18137066587805747,0.011580489948391915,0.04680807152763009,0.26181472912430764,0.010889304522424936,-0.34827325735241177,0.09039861373603345,0.06126306280493736,-0.09705816507339478,-0.2097393147647381,0.2586554830893874,-0.008045329595915973,0.05803829731885344,0.0765837827231735,-0.1564803498564288,-0.14427863880991937,-0.6413865506649017,-0.0867050651460886,0.1763756014406681,0.26747011989355085,-0.047641783487051725,0.0817755963653326,-0.06128598675131798,-0.08518443163484335,0.2307477742433548,0.08374675694431062,0.12041218653321266,0.15008221939206123,-0.11149220243096351,-0.29604455921798944,-0.3404693081974983,-0.38973782733082774,-0.3316625192761421,-0.03576692827045917,-0.3811998933553696,-0.19623159281909466,0.09756456185132265,-0.24855488240718843,0.07293293178081513,0.1620527869090438,0.17213628254830837,0.04931291565299034,0.26893335282802583,-0.3911746866069734,0.1958564125932753,-0.09366983869113028,0.05426032990217209,0.5253760755062103,0.2946758709847927,-0.18967179297469555,0.060991712659597394
4,15,0.17004285442332426,-0.006206345744431019,-0.20217941158140698,0.10815550379144649,0.22357130132149905,0.25871322055657703,0.35730082107086975,-0.050914423540234566,0.14674799454708895,0.025769623559123527,0.14806966025692722,-0.15696903970092535,-0.41056014100710553,-0.11895519440683226,-0.1240349590855961,-0.1871333239444842,-0.08454786318664749,0.21582643718769154,-0.01888223395993312,0.020990251563489437,-0.24675870003799596,0.07054367520807621,0.003931820392608643,-0.18364030654386929,0.18602480180561543,0.03480463498272002,0.518230822092543,0.11848767908910911,0.29446443046132725,0.23039297945797443,0.045019324558476605,-0.22190447462101778,0.3312868387438357,-0.15183890760332966,-0.039465572782016047,-0.16001714409018555,0.18232726926604906,0.11365809532192846,-0.19872448313981295,0.07463170223248501,-0.376447762362659,0.17552170529961586,-0.23530612792819738,-0.13491492408017317,0.2799734875249366,0.22318138690510145,-0.20313037745654583,0.08074030559509993,0.272400405878822,-0.01973682828247547,-0.40617184340953827,0.16367762838490307,0.01428628790502747,-0.18193415210892758,-0.1972698112949729,0.31707351220150787,-0.01251740443209807,-0.03602421935647726,0.08936919675519069,-0.15535654996832213,-0.09150062291882932,-0.6008221978942553,-0.09537916040668885,0.15157866679752866,0.2872977309246683,-0.10379973954210679,0.09306467473894979,-0.08948633004911244,-0.07212355550533782,0.1586660131191214,0.03474850052346786,0.1388774685910903,0.10140842804685235,-0.12035856877143185,-0.2613860970983903,-0.29033938236534595,-0.3649094408998887,-0.342695693174998,-0.08846282865852118,-0.3883000873029232,-0.1830351296812296,0.044818985275924206,-0.2778928804521759,0.04249699537952741,-0.024788344899813335,0.24211327421168485,0.1120064031953613,0.2924861872258286,-0.33403754731019336,0.11941677952806155,-0.08808644178013007,0.04340329822540904,0.5406498610973358,0.33217142646511394,-0.1503798644989729,0.022736599979301293
4,16,0.14091414213180542,0.017186077311635017,-0.25499245524406433,0.11184508353471756,0.3817666471004486,0.4129607677459717,0.3630214035511017,0.14024876058101654,0.28290823101997375,-0.01836126670241356,0.04553694278001785,-0.20594581961631775,-0.43332529067993164,-0.23433737456798553,-0.051600873470306396,-0.152724489569664,-0.1219027042388916,0.3009490370750427,-0.15826986730098724,-0.09468168765306473,-0.32296687364578247,0.14761042594909668,0.03759872913360596,-0.12895412743091583,0.1484425812959671,0.046803176403045654,0.5531895756721497,0.22036723792552948,0.298427015542984,0.20725806057453156,0.05769139528274536,-0.32197147607803345,0.2651064991950989,-0.054838936775922775,0.04284418746829033,-0.111608125269413,0.17717500030994415,0.10435999929904938,-0.20523370802402496,-0.0007233385695144534,-0.3535832464694977,0.07296669483184814,-0.2576036751270294,-0.06953657418489456,0.27508482336997986,0.17640210688114166,-0.15785442292690277,0.04385831579566002,0.27591779828071594,-0.0194538626819849,-0.1959444135427475,0.21655014157295227,-0.005608060397207737,-0.25984424352645874,-0.1965193748474121,0.2698136270046234,-0.05479582026600838,-0.03805778548121452,0.05646783113479614,-0.01966138742864132,-0.16693028807640076,-0.6686360239982605,-0.07255296409130096,0.15026943385601044,0.2858182489871979,0.0024755236227065325,-0.02948353812098503,0.033983681350946426,-0.11140106618404388,0.257191002368927,-0.09014173597097397,0.061772506684064865,0.1027790829539299,-0.18318131566047668,-0.2446300983428955,-0.3853137791156769,-0.42660000920295715,-0.27355095744132996,-0.07909177243709564,-0.39751264452934265,-0.2287127673625946,-0.016903162002563477,-0.16052086651325226,0.01964755170047283,-0.06794435530900955,0.2267599105834961,0.04026791453361511,0.3951946198940277,-0.34878304600715637,0.2643931210041046,-0.06286612898111343,0.07296474277973175,0.6234298944473267,0.28187739849090576,-0.07522016018629074,-0.038578737527132034
4,17,0.21839173138141632,0.010421784594655037,-0.2797946333885193,0.08163539320230484,0.3193318545818329,0.3505968451499939,0.27967074513435364,0.10977234691381454,0.21059812605381012,0.05465314909815788,-0.001410211785696447,-0.17336201667785645,-0.4120282530784607,-0.08141552656888962,-0.04371274635195732,-0.17595064640045166,-0.14795048534870148,0.2550131380558014,-0.08095788955688477,-0.03971736878156662,-0.27648717164993286,0.11135267466306686,0.031063565984368324,-0.2248498499393463,0.18105550110340118,-0.03308098390698433,0.5235177278518677,0.11525749415159225,0.2937662899494171,0.2372889369726181,0.12761664390563965,-0.2746751606464386,0.2645510137081146,-0.1302054226398468,0.05632314458489418,-0.1315840184688568,0.20685704052448273,0.14087675511837006,-0.20851071178913116,-0.045481737703084946,-0.33751043677330017,0.13102863729000092,-0.29148241877555847,-0.028551457449793816,0.26276546716690063,0.1705656349658966,-0.1535520851612091,0.049990661442279816,0.20974911749362946,-0.04564454033970833,-0.2787911593914032,0.21004952490329742,0.0617072768509388,-0.19704772531986237,-0.19003377854824066,0.3058370053768158,-0.10108811408281326,-0.010595010593533516,0.05421268939971924,-0.09241580218076706,-0.21906960010528564,-0.6715964674949646,-0.04735961928963661,0.16577135026454926,0.27809807658195496,0.012663614936172962,0.03577708452939987,0.008652999065816402,-0.08720707148313522,0.29703956842422485,-0.06831573694944382,0.13633041083812714,0.13654287159442902,-0.10379999876022339,-0.3263987600803375,-0.4253902733325958,-0.41666489839553833,-0.2541576325893402,-0.08555199205875397,-0.3588486313819885,-0.203725203871727,0.02363002672791481,-0.196842223405838,-0.018226834014058113,0.03433775529265404,0.18770752847194672,0.05252225324511528,0.38369348645210266,-0.3514239192008972,0.21159526705741882,-0.11940015852451324,0.05846889689564705,0.5708166360855103,0.3097943961620331,-0.16905717551708221,-0.09438936412334442
4,18,0.1439613401889801,-0.020818425342440605,-0.3174811899662018,0.11864805221557617,0.3730165958404541,0.3912777006626129,0.3264313340187073,0.14140155911445618,0.28181591629981995,0.000738148984964937,0.030279533937573433,-0.18982818722724915,-0.4265328347682953,-0.14814424514770508,-0.05831105262041092,-0.203151673078537,-0.17258714139461517,0.2855629026889801,-0.13864830136299133,-0.06340043246746063,-0.3627048134803772,0.1338169425725937,0.01564704440534115,-0.13908033072948456,0.21512137353420258,0.05350134149193764,0.5509433150291443,0.17572267353534698,0.27913782000541687,0.2462841123342514,0.06692026555538177,-0.3120119869709015,0.2602371573448181,-0.08125928789377213,0.04047533869743347,-0.07449733465909958,0.21212096512317657,0.11399458348751068,-0.1898980438709259,-0.05829731374979019,-0.3639313876628876,0.08466468751430511,-0.30046066641807556,-0.10522504150867462,0.24910373985767365,0.1515565812587738,-0.10014130175113678,0.02249118685722351,0.28096479177474976,0.0025483104400336742,-0.21784670650959015,0.2604059875011444,0.0335637703537941,-0.23548480868339539,-0.1501966267824173,0.25838592648506165,-0.08057093620300293,-0.047943830490112305,0.058406244963407516,-0.0798802524805069,-0.21488450467586517,-0.6610990762710571,-0.06737352907657623,0.16875304281711578,0.25511541962623596,0.015489010140299797,-0.017380764707922935,0.04055319353938103,-0.10679095983505249,0.24406476318836212,-0.060732651501894,0.05472834035754204,0.15800265967845917,-0.16870927810668945,-0.24468231201171875,-0.3963488042354584,-0.44045406579971313,-0.24301913380622864,-0.09929537773132324,-0.36516672372817993,-0.25939327478408813,0.01221411395817995,-0.1827908754348755,0.08509818464517593,-0.02393576130270958,0.25576868653297424,-0.0072985319420695305,0.4285598397254944,-0.38353410363197327,0.25809529423713684,-0.08876530826091766,0.04856050759553909,0.5940061211585999,0.2954159677028656,-0.07732165604829788,-0.046758949756622314
4,19,0.16118738055229187,-0.011451825499534607,-0.286622554063797,0.13323381543159485,0.3569181263446808,0.3785850405693054,0.35929960012435913,0.15080298483371735,0.2568281590938568,0.017281221225857735,0.05584663152694702,-0.17667268216609955,-0.4066998064517975,-0.1397567242383957,-0.06590189039707184,-0.1846955120563507,-0.14648570120334625,0.2597847878932953,-0.15936319530010223,-0.10672114789485931,-0.32868269085884094,0.1804056465625763,-0.008315731771290302,-0.152391716837883,0.16566964983940125,0.03177688270807266,0.5144022703170776,0.17051459848880768,0.2499476820230484,0.2626184821128845,0.0984681248664856,-0.27919045090675354,0.23132339119911194,-0.11642120778560638,0.03520820289850235,-0.1663501262664795,0.20432107150554657,0.1462562084197998,-0.18905781209468842,-0.023887578397989273,-0.3470942974090576,0.08923419564962387,-0.2830064594745636,-0.06434515118598938,0.2474783957004547,0.17627719044685364,-0.1739487648010254,0.03935738280415535,0.24746663868427277,-0.006129808723926544,-0.20665721595287323,0.2466062754392624,0.0012456966796889901,-0.2207755297422409,-0.20394715666770935,0.30760058760643005,-0.05220254138112068,-0.02867072820663452,0.04242855682969093,-0.06571174412965775,-0.1840410679578781,-0.7000345587730408,-0.051810067147016525,0.11717511713504791,0.2889699637889862,0.015943394973874092,0.023774975910782814,-0.022024068981409073,-0.10164158046245575,0.20184996724128723,-0.038273632526397705,0.0940752699971199,0.11805028468370438,-0.17482008039951324,-0.26343145966529846,-0.3889651894569397,-0.3918902575969696,-0.2485775202512741,-0.07260402292013168,-0.37939485907554626,-0.23000465333461761,-0.033060118556022644,-0.15685662627220154,0.05350641533732414,-0.019159192219376564,0.17898225784301758,0.0582505464553833,0.37862658500671387,-0.3615157902240753,0.24375955760478973,-0.04274442791938782,0.04268940910696983,0.6466928720474243,0.32325559854507446,-0.15846475958824158,-0.05123630166053772
4,20,0.12430528551340103,0.017304645851254463,-0.2873350977897644,0.1414906084537506,0.37314853072166443,0.41841742396354675,0.352681964635849,0.13535182178020477,0.27674248814582825,-0.028269290924072266,0.073781318962574,-0.22672514617443085,-0.38675397634506226,-0.12626557052135468,-0.10451768338680267,-0.1638033092021942,-0.18981170654296875,0.2484554946422577,-0.14817079901695251,-0.07696650177240372,-0.36496686935424805,0.1533420979976654,0.03309471532702446,-0.13732914626598358,0.22317637503147125,0.0829804465174675,0.5671913623809814,0.16673152148723602,0.2800571620464325,0.18766191601753235,0.11648595333099365,-0.3045331537723541,0.23461779952049255,-0.11890603601932526,0.04108612984418869,-0.09852779656648636,0.2152055948972702,0.14867213368415833,-0.22301016747951508,-0.03614063933491707,-0.3508918285369873,0.11041535437107086,-0.28973716497421265,-0.09238635748624802,0.2337166965007782,0.13129667937755585,-0.15109603106975555,0.026442134752869606,0.24434639513492584,-0.01881701685488224,-0.26623719930648804,0.18106190860271454,0.03881164640188217,-0.2554834485054016,-0.18466520309448242,0.281850665807724,-0.06906547397375107,-0.0010243782307952642,0.029230570420622826,-0.0584106408059597,-0.2128009796142578,-0.6492624282836914,-0.023049304261803627,0.15371279418468475,0.2803705334663391,0.007904657162725925,-0.03688528761267662,-0.001933302148245275,-0.11110790818929672,0.18962672352790833,-0.10249433666467667,0.08481669425964355,0.193578839302063,-0.1933353990316391,-0.26893240213394165,-0.3872874677181244,-0.4297583997249603,-0.26308372616767883,-0.06816475838422775,-0.37980812788009644,-0.21033476293087006,-0.013412275351583958,-0.20902010798454285,0.06700248271226883,-0.029723433777689934,0.23549164831638336,0.027758723124861717,0.4024673402309418,-0.34842541813850403,0.2640807032585144,-0.08001098781824112,0.055856555700302124,0.6539527773857117,0.3133942484855652,-0.12595941126346588,-0.02171863429248333
4,21,0.14091414213180542,0.017186077311635017,-0.25499245524406433,0.11184508353471756,0.3817666471004486,0.4129607677459717,0.3630214035511017,0.14024876058101654,0.28290823101997375,-0.01836126670241356,0.04553694278001785,-0.20594581961631775,-0.43332529067993164,-0.23433737456798553,-0.051600873470306396,-0.152724489569664,-0.1219027042388916,0.3009490370750427,-0.15826986730098724,-0.09468168765306473,-0.32296687364578247,0.14761042594909668,0.03759872913360596,-0.12895412743091583,0.1484425812959671,0.046803176403045654,0.5531895756721497,0.22036723792552948,0.298427015542984,0.20725806057453156,0.05769139528274536,-0.32197147607803345,0.2651064991950989,-0.054838936775922775,0.04284418746829033,-0.111608125269413,0.17717500030994415,0.10435999929904938,-0.20523370802402496,-0.0007233385695144534,-0.3535832464694977,0.07296669483184814,-0.2576036751270294,-0.06953657418489456,0.27508482336997986,0.17640210688114166,-0.15785442292690277,0.04385831579566002,0.27591779828071594,-0.0194538626819849,-0.1959444135427475,0.21655014157295227,-0.005608060397207737,-0.25984424352645874,-0.1965193748474121,0.2698136270046234,-0.05479582026600838,-0.03805778548121452,0.05646783113479614,-0.01966138742864132,-0.16693028807640076,-0.6686360239982605,-0.07255296409130096,0.15026943385601044,0.2858182489871979,0.0024755236227065325,-0.02948353812098503,0.033983681350946426,-0.11140106618404388,0.257191002368927,-0.09014173597097397,0.061772506684064865,0.1027790829539299,-0.18318131566047668,-0.2446300983428955,-0.3853137791156769,-0.42660000920295715,-0.27355095744132996,-0.07909177243709564,-0.39751264452934265,-0.2287127673625946,-0.016903162002563477,-0.16052086651325226,0.01964755170047283,-0.06794435530900955,0.2267599105834961,0.04026791453361511,0.3951946198940277,-0.34878304600715637,0.2643931210041046,-0.06286612898111343,0.07296474277973175,0.6234298944473267,0.28187739849090576,-0.07522016018629074,-0.038578737527132034
4,22,0.21839173138141632,0.010421784594655037,-0.2797946333885193,0.08163539320230484,0.3193318545818329,0.3505968451499939,0.27967074513435364,0.10977234691381454,0.21059812605381012,0.05465314909815788,-0.001410211785696447,-0.17336201667785645,-0.4120282530784607,-0.08141552656888962,-0.04371274635195732,-0.17595064640045166,-0.14795048534870148,0.2550131380558014,-0.08095788955688477,-0.03971736878156662,-0.27648717164993286,0.11135267466306686,0.031063565984368324,-0.2248498499393463,0.18105550110340118,-0.03308098390698433,0.5235177278518677,0.11525749415159225,0.2937662899494171,0.2372889369726181,0.12761664390563965,-0.2746751606464386,0.2645510137081146,-0.1302054226398468,0.05632314458489418,-0.1315840184688568,0.20685704052448273,0.14087675511837006,-0.20851071178913116,-0.045481737703084946,-0.33751043677330017,0.13102863729000092,-0.29148241877555847,-0.028551457449793816,0.26276546716690063,0.1705656349658966,-0.1535520851612091,0.049990661442279816,0.20974911749362946,-0.04564454033970833,-0.2787911593914032,0.21004952490329742,0.0617072768509388,-0.19704772531986237,-0.19003377854824066,0.3058370053768158,-0.10108811408281326,-0.010595010593533516,0.05421268939971924,-0.09241580218076706,-0.21906960010528564,-0.6715964674949646,-0.04735961928963661,0.16577135026454926,0.27809807658195496,0.012663614936172962,0.03577708452939987,0.008652999065816402,-0.08720707148313522,0.29703956842422485,-0.06831573694944382,0.13633041083812714,0.13654287159442902,-0.10379999876022339,-0.3263987600803375,-0.4253902733325958,-0.41666489839553833,-0.2541576325893402,-0.08555199205875397,-0.3588486313819885,-0.203725203871727,0.02363002672791481,-0.196842223405838,-0.018226834014058113,0.03433775529265404,0.18770752847194672,0.05252225324511528,0.38369348645210266,-0.3514239192008972,0.21159526705741882,-0.11940015852451324,0.05846889689564705,0.5708166360855103,0.3097943961620331,-0.16905717551708221,-0.09438936412334442
4,23,0.1439613401889801,-0.020818425342440605,-0.3174811899662018,0.11864805221557617,0.3730165958404541,0.3912777006626129,0.3264313340187073,0.14140155911445618,0.28181591629981995,0.000738148984964937,0.030279533937573433,-0.18982818722724915,-0.4265328347682953,-0.14814424514770508,-0.05831105262041092,-0.203151673078537,-0.17258714139461517,0.2855629026889801,-0.13864830136299133,-0.06340043246746063,-0.3627048134803772,0.1338169425725937,0.01564704440534115,-0.13908033072948456,0.21512137353420258,0.05350134149193764,0.5509433150291443,0.17572267353534698,0.27913782000541687,0.2462841123342514,0.06692026555538177,-0.3120119869709015,0.2602371573448181,-0.08125928789377213,0.04047533869743347,-0.07449733465909958,0.21212096512317657,0.11399458348751068,-0.1898980438709259,-0.05829731374979019,-0.3639313876628876,0.08466468751430511,-0.30046066641807556,-0.10522504150867462,0.24910373985767365,0.1515565812587738,-0.10014130175113678,0.02249118685722351,0.28096479177474976,0.0025483104400336742,-0.21784670650959015,0.2604059875011444,0.0335637703537941,-0.23548480868339539,-0.1501966267824173,0.25838592648506165,-0.08057093620300293,-0.047943830490112305,0.058406244963407516,-0.0798802524805069,-0.21488450467586517,-0.6610990762710571,-0.06737352907657623,0.16875304281711578,0.25511541962623596,0.015489010140299797,-0.017380764707922935,0.04055319353938103,-0.10679095983505249,0.24406476318836212,-0.060732651501894,0.05472834035754204,0.15800265967845917,-0.16870927810668945,-0.24468231201171875,-0.3963488042354584,-0.44045406579971313,-0.24301913380622864,-0.09929537773132324,-0.36516672372817993,-0.25939327478408813,0.01221411395817995,-0.1827908754348755,0.08509818464517593,-0.02393576130270958,0.25576868653297424,-0.0072985319420695305,0.4285598397254944,-0.38353410363197327,0.25809529423713684,-0.08876530826091766,0.04856050759553909,0.5940061211585999,0.2954159677028656,-0.07732165604829788,-0.046758949756622314
4,24,0.10619152337312698,-0.005780941341072321,-0.2503805458545685,0.1063724085688591,0.33011549711227417,0.38078492879867554,0.34430673718452454,0.11314261704683304,0.31550338864326477,-0.020025232806801796,0.11464939266443253,-0.19018617272377014,-0.4250319004058838,-0.1407778114080429,-0.08063821494579315,-0.14641717076301575,-0.18306732177734375,0.27894383668899536,-0.10591113567352295,-0.05432678386569023,-0.3884739279747009,0.1724357306957245,0.0024320227093994617,-0.1421932876110077,0.16154120862483978,0.062178004533052444,0.581901490688324,0.13960492610931396,0.2696094512939453,0.21265605092048645,0.09116129577159882,-0.2704707980155945,0.22330820560455322,-0.15707290172576904,0.07224012166261673,-0.10277434438467026,0.1831367462873459,0.15222489833831787,-0.1895880252122879,-0.037367913872003555,-0.3282482326030731,0.08654791861772537,-0.23383882641792297,-0.126003235578537,0.23251770436763763,0.17430686950683594,-0.14287494122982025,0.05697734281420708,0.2666768431663513,-0.006289556622505188,-0.28465667366981506,0.19118355214595795,0.065653957426548,-0.34064358472824097,-0.21367932856082916,0.28523141145706177,-0.0804065689444542,-0.039355456829071045,0.06377268582582474,-0.12157531827688217,-0.2189565747976303,-0.6438760757446289,-0.03739004582166672,0.09844373911619186,0.25303512811660767,0.008835013024508953,-0.031421415507793427,0.030045699328184128,-0.10653621703386307,0.17798171937465668,-0.06825271993875504,0.10478980094194412,0.18037250638008118,-0.21666400134563446,-0.23189783096313477,-0.35404494404792786,-0.4455573260784149,-0.2488454133272171,-0.062253888696432114,-0.39148226380348206,-0.1864864081144333,-0.01554467435926199,-0.20197132229804993,0.06507397443056107,0.006851217709481716,0.19716139137744904,0.08649694919586182,0.3503682315349579,-0.38148006796836853,0.26949918270111084,-0.0986533835530281,0.040310103446245193,0.5963600873947144,0.3818259835243225,-0.16185855865478516,-0.041209928691387177
